ID,Pred
2026_3178_3203,0.1783694562073271
2026_3178_3204,0.08768915609103609
2026_3178_3205,0.388143118766903
2026_3178_3206,0.0709115579333987
2026_3178_3207,0.14678139104451485
2026_3178_3208,0.0629395700334617
2026_3178_3209,0.35582059708544567
2026_3178_3210,0.1625726874698108
2026_3178_3211,0.0672367978242762
2026_3178_3212,0.36788186575976994
2026_3178_3213,0.16440967737775397
2026_3178_3214,0.4196621761044043
2026_3178_3217,0.0859163196456581
2026_3178_3218,0.08122142908852867
2026_3178_3219,0.06940291070558278
2026_3178_3220,0.38795704823185856
2026_3178_3221,0.08933413816138792
2026_3178_3222,0.5750797098602619
2026_3178_3223,0.5478318727863216
2026_3178_3224,0.0753431158669568
2026_3178_3225,0.07104206635850858
2026_3178_3226,0.10352879463545923
2026_3178_3227,0.13719403011308273
2026_3178_3228,0.06114061129420508
2026_3178_3229,0.10841074529444376
2026_3178_3230,0.35117913907420617
2026_3178_3231,0.10661960729076765
2026_3178_3232,0.4038934779563011
2026_3178_3233,0.17047911522760958
2026_3178_3234,0.0604586882284069
2026_3178_3235,0.060450237770499696
2026_3178_3236,0.0961197037257678
2026_3178_3237,0.2766400340259498
2026_3178_3238,0.4478051440913394
2026_3178_3239,0.09388227311544381
2026_3178_3240,0.1860328999433531
2026_3178_3241,0.0661436907825115
2026_3178_3242,0.09673688666264932
2026_3178_3243,0.1334946681175484
2026_3178_3244,0.32955376241033874
2026_3178_3245,0.22894612419916044
2026_3178_3246,0.060915692907334805
2026_3178_3247,0.1661531081265537
2026_3178_3248,0.21174627122147185
2026_3178_3249,0.08161663545507118
2026_3178_3250,0.12546665426941656
2026_3178_3251,0.11029032782522821
2026_3178_3252,0.32767866408205304
2026_3178_3253,0.7481570291026994
2026_3178_3254,0.09716740876138152
2026_3178_3255,0.12141780839469733
2026_3178_3256,0.0693590888408921
2026_3178_3257,0.059648703288028196
2026_3178_3258,0.08796709041528163
2026_3178_3259,0.2869825927215352
2026_3178_3260,0.305174597400795
2026_3178_3261,0.059633502164478235
2026_3178_3262,0.7736896769561488
2026_3178_3263,0.11247438043889094
2026_3178_3264,0.34236939572458985
2026_3178_3265,0.36439391471094174
2026_3178_3266,0.1182032125476378
2026_3178_3267,0.09382137936989758
2026_3178_3268,0.06135832417127306
2026_3178_3269,0.07249661588011998
2026_3178_3270,0.07586036793477054
2026_3178_3271,0.31791303697093487
2026_3178_3272,0.3525992625073865
2026_3178_3273,0.20515660230803706
2026_3178_3274,0.11573961303605132
2026_3178_3275,0.06664018607265366
2026_3178_3276,0.06009467178617391
2026_3178_3277,0.060381796423290245
2026_3178_3278,0.06064436496471396
2026_3178_3279,0.06266125709697269
2026_3178_3280,0.07964981261980551
2026_3178_3281,0.1661747682311381
2026_3178_3282,0.4454494712108758
2026_3178_3283,0.110490938770932
2026_3178_3284,0.14096213561361653
2026_3178_3285,0.4950203422150857
2026_3178_3286,0.07023372987951956
2026_3178_3287,0.19078244120372398
2026_3178_3288,0.8461142963441872
2026_3178_3290,0.7957542651146898
2026_3178_3291,0.2785527004071604
2026_3178_3292,0.14210733804824302
2026_3178_3293,0.06465331728218152
2026_3178_3294,0.1105596114579129
2026_3178_3295,0.06011110082596301
2026_3178_3296,0.6224077480628191
2026_3178_3297,0.1945294375343038
2026_3178_3298,0.07540616382046979
2026_3178_3299,0.41379926950710644
2026_3178_3300,0.6247207887623769
2026_3178_3301,0.06327112933471254
2026_3178_3303,0.9055314752301917
2026_3178_3304,0.06096213040645946
2026_3178_3305,0.34526024925879273
2026_3178_3306,0.4156019277709874
2026_3178_3307,0.08759001365546776
2026_3178_3308,0.6656345911093284
2026_3178_3309,0.8129838678772712
2026_3178_3310,0.9064026087041757
2026_3178_3311,0.1402836541588959
2026_3178_3312,0.1086622423540089
2026_3178_3313,0.20897746305575698
2026_3178_3314,0.06058315204411234
2026_3178_3315,0.7113364143566225
2026_3178_3316,0.42710583996122764
2026_3178_3317,0.10067679543244987
2026_3178_3318,0.40176794503495883
2026_3178_3319,0.38708536921424663
2026_3178_3320,0.1073376719145723
2026_3178_3321,0.42496377849940553
2026_3178_3322,0.20200058032827126
2026_3178_3323,0.062239292576095465
2026_3178_3324,0.46779805805984054
2026_3178_3325,0.15117675308422443
2026_3178_3326,0.06053911750713488
2026_3178_3328,0.06114213180019623
2026_3178_3329,0.06053967731999181
2026_3178_3330,0.17724490277048718
2026_3178_3331,0.2148680575694904
2026_3178_3332,0.06630381929656355
2026_3178_3333,0.10537062505583665
2026_3178_3334,0.309558452261111
2026_3178_3335,0.1242091428861352
2026_3178_3336,0.30265092647959224
2026_3178_3337,0.11401947615757027
2026_3178_3338,0.5978012942956048
2026_3178_3339,0.12944645167678653
2026_3178_3340,0.5866432056600995
2026_3178_3341,0.8457285013083486
2026_3178_3342,0.9121825589423596
2026_3178_3343,0.06204365625640005
2026_3178_3344,0.2623802839636099
2026_3178_3345,0.21916570588655876
2026_3178_3346,0.06192663896518854
2026_3178_3347,0.09893841497653406
2026_3178_3348,0.06302820728247285
2026_3178_3349,0.06767292641327326
2026_3178_3350,0.06149741903259674
2026_3178_3351,0.5061302978682274
2026_3178_3352,0.1298589777223802
2026_3178_3353,0.5554202592542108
2026_3178_3354,0.9028281925254806
2026_3178_3355,0.06250744750073577
2026_3178_3356,0.3585467702351266
2026_3178_3357,0.33252485281754607
2026_3178_3358,0.21595118503813363
2026_3178_3359,0.30957596664425563
2026_3178_3360,0.4734330372315626
2026_3178_3361,0.0723394486998123
2026_3178_3362,0.22975646915577325
2026_3178_3363,0.7541716203708739
2026_3178_3364,0.09158293615542648
2026_3178_3365,0.08207991024414683
2026_3178_3367,0.5551384023018333
2026_3178_3368,0.7441334857789407
2026_3178_3369,0.20806889242847948
2026_3178_3370,0.7922281527910148
2026_3178_3371,0.1007819716185464
2026_3178_3372,0.09655677711779284
2026_3178_3373,0.18982680160192036
2026_3178_3374,0.6033399305313815
2026_3178_3375,0.19333506560438002
2026_3178_3376,0.05954696668375421
2026_3178_3377,0.07349986174903102
2026_3178_3378,0.11619666576245995
2026_3178_3379,0.2030459502127803
2026_3178_3380,0.14017457119371163
2026_3178_3381,0.15108998883041883
2026_3178_3382,0.20861091364014483
2026_3178_3384,0.6962842052340187
2026_3178_3385,0.12647418892506296
2026_3178_3386,0.10201917727496097
2026_3178_3387,0.34473727233450363
2026_3178_3388,0.2023267115235245
2026_3178_3389,0.6568501666158812
2026_3178_3390,0.07483165194424873
2026_3178_3391,0.12875874146162541
2026_3178_3392,0.2500808256657843
2026_3178_3393,0.06699960122265879
2026_3178_3394,0.6927134334521613
2026_3178_3395,0.05968612029585172
2026_3178_3396,0.18701581296897818
2026_3178_3397,0.08003548893556009
2026_3178_3398,0.753652021572231
2026_3178_3399,0.20307207114453255
2026_3178_3400,0.0597668461317181
2026_3178_3401,0.178969949065022
2026_3178_3402,0.34237714330243674
2026_3178_3403,0.06414129992099955
2026_3178_3404,0.25197095517979984
2026_3178_3405,0.15192510767609013
2026_3178_3406,0.1803224701799974
2026_3178_3407,0.07703382334951178
2026_3178_3408,0.21915126267009408
2026_3178_3409,0.1339445026209468
2026_3178_3410,0.14643819530365468
2026_3178_3411,0.6277559978016678
2026_3178_3412,0.1559647010383935
2026_3178_3413,0.13145527264118326
2026_3178_3414,0.06134772396551903
2026_3178_3415,0.2641303542282542
2026_3178_3416,0.2507920063698975
2026_3178_3417,0.05954112468627761
2026_3178_3418,0.7522789743487375
2026_3178_3419,0.1497780141246023
2026_3178_3420,0.15319211004844613
2026_3178_3421,0.4903327988833938
2026_3178_3422,0.23957729961914023
2026_3178_3423,0.5491734583696568
2026_3178_3424,0.08710317449502096
2026_3178_3425,0.07642475263061191
2026_3178_3426,0.3488677965722187
2026_3178_3427,0.13658678083019118
2026_3178_3428,0.11675185696785247
2026_3178_3429,0.5241823542136207
2026_3178_3430,0.13036869731530779
2026_3178_3431,0.35906688632956213
2026_3178_3433,0.5416965744058
2026_3178_3434,0.878134713240285
2026_3178_3435,0.059686306997645176
2026_3178_3436,0.0653382038043864
2026_3178_3437,0.06348229913044447
2026_3178_3438,0.06283120459883088
2026_3178_3439,0.06531039649049938
2026_3178_3441,0.7638580654979135
2026_3178_3442,0.06328468799649735
2026_3178_3443,0.4532955482589018
2026_3178_3444,0.5803152370576169
2026_3178_3447,0.45528163348100287
2026_3178_3448,0.177151178293033
2026_3178_3449,0.06394325322677509
2026_3178_3450,0.47955870831658975
2026_3178_3451,0.34601978803773864
2026_3178_3452,0.06243675946381886
2026_3178_3453,0.07622407510032653
2026_3178_3454,0.44392307583941076
2026_3178_3455,0.4795542539713716
2026_3178_3456,0.16719874511246563
2026_3178_3457,0.2809708859637888
2026_3178_3458,0.2221264293548037
2026_3178_3459,0.13815160311867514
2026_3178_3460,0.45534810955062677
2026_3178_3461,0.42560100140900675
2026_3178_3462,0.37017281795264395
2026_3178_3463,0.4892277649215536
2026_3178_3464,0.07938930918503499
2026_3178_3465,0.08668127875448997
2026_3178_3466,0.18683499947097415
2026_3178_3467,0.12582436447771495
2026_3178_3468,0.9369569170458559
2026_3178_3469,0.2610197490375709
2026_3178_3470,0.23969773783790238
2026_3178_3471,0.07766095145619392
2026_3178_3472,0.1871270937821347
2026_3178_3473,0.06341752778098651
2026_3178_3474,0.542440945742815
2026_3178_3475,0.08693091988309598
2026_3178_3476,0.39718899575713223
2026_3178_3477,0.28998564755198997
2026_3178_3478,0.6245865848121637
2026_3178_3479,0.4489255992829321
2026_3178_3480,0.1389702888813155
2026_3178_3481,0.3842144879704442
2026_3179_3180,0.231452702640486
2026_3179_3181,0.07115434735070869
2026_3179_3182,0.7364701564211932
2026_3179_3183,0.8931615721576982
2026_3179_3184,0.11645498994989478
2026_3179_3185,0.5085639016353932
2026_3179_3186,0.5650343310122259
2026_3179_3187,0.2154084361189606
2026_3179_3188,0.5254910154477809
2026_3179_3189,0.4320214313315969
2026_3179_3190,0.6184354573732734
2026_3179_3191,0.635379764031365
2026_3179_3192,0.06730546813163704
2026_3179_3193,0.06379059913086475
2026_3179_3194,0.7285740019551222
2026_3179_3195,0.35177267375143145
2026_3179_3196,0.23091443492717686
2026_3179_3197,0.8449569407067841
2026_3179_3198,0.4006037649291699
2026_3179_3199,0.6424153906756556
2026_3179_3200,0.6916769178920278
2026_3179_3201,0.36109505776987033
2026_3179_3202,0.5852425558622509
2026_3179_3203,0.4551049287488868
2026_3179_3204,0.15902040677812662
2026_3179_3205,0.7711466921327642
2026_3179_3206,0.10775262768217213
2026_3179_3207,0.42970582491035686
2026_3179_3208,0.07266699350524645
2026_3179_3209,0.6994246288860858
2026_3179_3210,0.5094470963560667
2026_3179_3211,0.08866655365799234
2026_3179_3212,0.7417911207101564
2026_3179_3213,0.4499244188885362
2026_3179_3214,0.7398968312245859
2026_3179_3217,0.15073471141715716
2026_3179_3218,0.2340699233412654
2026_3179_3219,0.09975289295104035
2026_3179_3220,0.7828514302074903
2026_3179_3221,0.23830126184416217
2026_3179_3222,0.8406906429179953
2026_3179_3223,0.8621269849494582
2026_3179_3224,0.1590763060135089
2026_3179_3225,0.11592491123773738
2026_3179_3226,0.2633804263298374
2026_3179_3227,0.33768465290812233
2026_3179_3228,0.07772778455822386
2026_3179_3229,0.2280830545090574
2026_3179_3230,0.6648505052454973
2026_3179_3231,0.28669718427962454
2026_3179_3232,0.7502796904570322
2026_3179_3233,0.5065507666044589
2026_3179_3234,0.06948888699540899
2026_3179_3235,0.0729519094556506
2026_3179_3236,0.2759906974655931
2026_3179_3237,0.636582922486684
2026_3179_3238,0.8109597147976448
2026_3179_3239,0.2303753809338584
2026_3179_3240,0.48353479535061455
2026_3179_3241,0.08506270407312082
2026_3179_3242,0.2307273185943992
2026_3179_3243,0.3170698696575549
2026_3179_3244,0.6989433338525799
2026_3179_3245,0.5009656506193645
2026_3179_3246,0.06601394083833936
2026_3179_3247,0.4648758290952525
2026_3179_3248,0.48833442852251024
2026_3179_3249,0.24141085481187258
2026_3179_3250,0.30004021031655764
2026_3179_3251,0.35298836709484854
2026_3179_3252,0.6342507265587207
2026_3179_3253,0.9015944747359967
2026_3179_3254,0.24504375577496357
2026_3179_3255,0.2590988254667149
2026_3179_3256,0.12580604437735177
2026_3179_3257,0.061560317638603645
2026_3179_3258,0.19879051715142332
2026_3179_3259,0.6586848898084865
2026_3179_3260,0.621085426574931
2026_3179_3261,0.05976139334708552
2026_3179_3262,0.9017902841981877
2026_3179_3263,0.2986837257777736
2026_3179_3264,0.6979670908968351
2026_3179_3265,0.7053911051210212
2026_3179_3266,0.23219826137657068
2026_3179_3267,0.19599940525997248
2026_3179_3268,0.06364240282566296
2026_3179_3269,0.11477120128532659
2026_3179_3270,0.160379517369815
2026_3179_3271,0.7019026129186419
2026_3179_3272,0.6835320313065009
2026_3179_3273,0.5500087513495688
2026_3179_3274,0.22801911845785536
2026_3179_3275,0.1144295487251203
2026_3179_3276,0.06188400709044817
2026_3179_3277,0.06799206574392516
2026_3179_3278,0.06388645854963232
2026_3179_3279,0.06724323901595437
2026_3179_3280,0.14844391719123096
2026_3179_3281,0.4587963746705044
2026_3179_3282,0.7654271083508999
2026_3179_3283,0.2820147181018902
2026_3179_3284,0.36861699346475313
2026_3179_3285,0.7867024287078761
2026_3179_3286,0.14402135201767302
2026_3179_3287,0.48966087531111296
2026_3179_3288,0.9166726559824762
2026_3179_3290,0.8950882090566734
2026_3179_3291,0.5854692127016617
2026_3179_3292,0.35573187193265465
2026_3179_3293,0.09369194229138392
2026_3179_3294,0.32303486790586877
2026_3179_3295,0.06553493736534491
2026_3179_3296,0.8528869304935615
2026_3179_3297,0.4808226943964645
2026_3179_3298,0.1239355140717651
2026_3179_3299,0.7581068226903078
2026_3179_3300,0.8821096964865435
2026_3179_3301,0.0803263822175293
2026_3179_3303,0.9368211062888114
2026_3179_3304,0.10144984790682632
2026_3179_3305,0.7659964233222715
2026_3179_3306,0.7872818972480371
2026_3179_3307,0.18150089442950784
2026_3179_3308,0.8866588826808716
2026_3179_3309,0.9164373813884952
2026_3179_3310,0.9221775234852231
2026_3179_3311,0.40157707682132643
2026_3179_3312,0.25302582115427485
2026_3179_3313,0.6074686749750566
2026_3179_3314,0.06499460867986787
2026_3179_3315,0.8969268177978862
2026_3179_3316,0.7412625008580295
2026_3179_3317,0.19905269182578
2026_3179_3318,0.7250283714006659
2026_3179_3319,0.7013552782803311
2026_3179_3320,0.2608442676359518
2026_3179_3321,0.7798077568901587
2026_3179_3322,0.5504711529452735
2026_3179_3323,0.07142774846132846
2026_3179_3324,0.7579729545258224
2026_3179_3325,0.37782219451135424
2026_3179_3326,0.06434402084296528
2026_3179_3328,0.06640218115244381
2026_3179_3329,0.07337196437829595
2026_3179_3330,0.4366849131445843
2026_3179_3331,0.5088737704975081
2026_3179_3332,0.07717601189521794
2026_3179_3333,0.2368362369189802
2026_3179_3334,0.6001464106859448
2026_3179_3335,0.33725897683824535
2026_3179_3336,0.5901710545999401
2026_3179_3337,0.25413279247025294
2026_3179_3338,0.8181625111714677
2026_3179_3339,0.357675617703434
2026_3179_3340,0.8448862498283513
2026_3179_3341,0.9040615391485305
2026_3179_3342,0.9380277973863356
2026_3179_3343,0.0752734019488828
2026_3179_3344,0.6048265661233831
2026_3179_3345,0.42601609346677083
2026_3179_3346,0.07604818677007717
2026_3179_3347,0.25691351486131125
2026_3179_3348,0.08123003408948525
2026_3179_3349,0.15422430774164023
2026_3179_3350,0.07099481226740054
2026_3179_3351,0.807908764893635
2026_3179_3352,0.3387358162616638
2026_3179_3353,0.7906426863483663
2026_3179_3354,0.9177556141627692
2026_3179_3355,0.06906737406789638
2026_3179_3356,0.6735220335081709
2026_3179_3357,0.6569259294841763
2026_3179_3358,0.49514640363210355
2026_3179_3359,0.5592316373162276
2026_3179_3360,0.8273697952495171
2026_3179_3361,0.13176519741903184
2026_3179_3362,0.5637474306580936
2026_3179_3363,0.8800362545378423
2026_3179_3364,0.16192678053274207
2026_3179_3365,0.16765876557664966
2026_3179_3367,0.8643652888047996
2026_3179_3368,0.8810339626212024
2026_3179_3369,0.5174143523428459
2026_3179_3370,0.9083988148654003
2026_3179_3371,0.2097804725377069
2026_3179_3372,0.1961175559879374
2026_3179_3373,0.5191416004066389
2026_3179_3374,0.861587994712702
2026_3179_3375,0.50711446613567
2026_3179_3376,0.05980230339863045
2026_3179_3377,0.14315472512396618
2026_3179_3378,0.29294005599126977
2026_3179_3379,0.43132494374367913
2026_3179_3380,0.4510519824508517
2026_3179_3381,0.4337205139805304
2026_3179_3382,0.46463906301024316
2026_3179_3384,0.8970063225919869
2026_3179_3385,0.387657276762564
2026_3179_3386,0.27179663290738504
2026_3179_3387,0.7373035177857866
2026_3179_3388,0.47106418008367584
2026_3179_3389,0.8852426375861879
2026_3179_3390,0.11187022984406439
2026_3179_3391,0.2619533802533539
2026_3179_3392,0.621374970940586
2026_3179_3393,0.08177353378899124
2026_3179_3394,0.898748471175457
2026_3179_3395,0.06153311909327559
2026_3179_3396,0.5074753456894106
2026_3179_3397,0.11674429732911837
2026_3179_3398,0.9073891598097339
2026_3179_3399,0.5386128792470071
2026_3179_3400,0.059834445122322756
2026_3179_3401,0.48302964374429214
2026_3179_3402,0.7161683032765529
2026_3179_3403,0.07795024019785654
2026_3179_3404,0.49413642597606156
2026_3179_3405,0.39837940889942564
2026_3179_3406,0.4458310023962634
2026_3179_3407,0.14254026231643896
2026_3179_3408,0.49554041731996146
2026_3179_3409,0.2780220457879138
2026_3179_3410,0.41366426484361585
2026_3179_3411,0.8656111067281937
2026_3179_3412,0.42272656236937145
2026_3179_3413,0.36838203213720083
2026_3179_3414,0.08445178114038317
2026_3179_3415,0.6007519329481921
2026_3179_3416,0.599025849102467
2026_3179_3417,0.05970609721891131
2026_3179_3418,0.8898624442688027
2026_3179_3419,0.4096538884784787
2026_3179_3420,0.28765502391454634
2026_3179_3421,0.7892452871774713
2026_3179_3422,0.5847090465725622
2026_3179_3423,0.8363598644239614
2026_3179_3424,0.19844863139415098
2026_3179_3425,0.09958373701062731
2026_3179_3426,0.6945590934205551
2026_3179_3427,0.3990878404639667
2026_3179_3428,0.29927566679794426
2026_3179_3429,0.8232391632939086
2026_3179_3430,0.4643589028411383
2026_3179_3431,0.6266046925777169
2026_3179_3433,0.8427717978849293
2026_3179_3434,0.9310922426345647
2026_3179_3435,0.06291499943016257
2026_3179_3436,0.09371588999432731
2026_3179_3437,0.08514414609655543
2026_3179_3438,0.08052147518296897
2026_3179_3439,0.07597771586815287
2026_3179_3441,0.9095409946054807
2026_3179_3442,0.07518597654977668
2026_3179_3443,0.7726006230010208
2026_3179_3444,0.8382428558397003
2026_3179_3447,0.6979471568812526
2026_3179_3448,0.4482046162093479
2026_3179_3449,0.08349946282805529
2026_3179_3450,0.7554947779387875
2026_3179_3451,0.6809876145305832
2026_3179_3452,0.06992309701932307
2026_3179_3453,0.11564666595149378
2026_3179_3454,0.7655980928767476
2026_3179_3455,0.8016896004644554
2026_3179_3456,0.49756108223440665
2026_3179_3457,0.643714246949888
2026_3179_3458,0.50714453785069
2026_3179_3459,0.4031712600408898
2026_3179_3460,0.7121284145949586
2026_3179_3461,0.7345074533062879
2026_3179_3462,0.727788622778385
2026_3179_3463,0.7619840372348479
2026_3179_3464,0.1520367495750942
2026_3179_3465,0.2454731329368339
2026_3179_3466,0.45458873852465737
2026_3179_3467,0.361455706964882
2026_3179_3468,0.9398051421619342
2026_3179_3469,0.6469189804904805
2026_3179_3470,0.609844036744366
2026_3179_3471,0.13266905307137597
2026_3179_3472,0.47432123895697986
2026_3179_3473,0.12286355633927133
2026_3179_3474,0.8426138560924288
2026_3179_3475,0.2640782022362783
2026_3179_3476,0.7525999655723641
2026_3179_3477,0.6798686365722412
2026_3179_3478,0.8571285883955999
2026_3179_3479,0.7358647030633826
2026_3179_3480,0.3543512695698151
2026_3179_3481,0.7227095601478646
2026_3180_3181,0.08667694804824042
2026_3180_3182,0.8917994598533975
2026_3180_3183,0.9269738520559981
2026_3180_3184,0.31325851186585163
2026_3180_3185,0.7896134395208271
2026_3180_3186,0.8313694536603536
2026_3180_3187,0.5772015468235375
2026_3180_3188,0.8423116802384367
2026_3180_3189,0.7341681180853641
2026_3180_3190,0.8080754112126411
2026_3180_3191,0.8765543816596765
2026_3180_3192,0.1304107087907729
2026_3180_3193,0.10297652866760558
2026_3180_3194,0.8895446262657071
2026_3180_3195,0.6822106955141372
2026_3180_3196,0.5388439289745396
2026_3180_3197,0.9227679616341788
2026_3180_3198,0.6791205038409328
2026_3180_3199,0.8576281864305935
2026_3180_3200,0.8704583753223278
2026_3180_3201,0.7245954540056866
2026_3180_3202,0.8174548974119542
2026_3180_3203,0.7893710975779994
2026_3180_3204,0.479038627990627
2026_3180_3205,0.90416457164802
2026_3180_3206,0.3659689738503333
2026_3180_3207,0.7387395782127
2026_3180_3208,0.11873861464238193
2026_3180_3209,0.8771027846959253
2026_3180_3210,0.762149717638773
2026_3180_3211,0.19689230587728254
2026_3180_3212,0.9058372511292919
2026_3180_3213,0.749018324315376
2026_3180_3214,0.8879306635056434
2026_3180_3217,0.5526730362032695
2026_3180_3218,0.5191923631341321
2026_3180_3219,0.2391997601062009
2026_3180_3220,0.8991911077052299
2026_3180_3221,0.4136293257468977
2026_3180_3222,0.9170607224921892
2026_3180_3223,0.9178223951001767
2026_3180_3224,0.3400815180270616
2026_3180_3225,0.1912073110420767
2026_3180_3226,0.5742303323252445
2026_3180_3227,0.6653795021383778
2026_3180_3228,0.11240935039589284
2026_3180_3229,0.5457233197614695
2026_3180_3230,0.8681142195799255
2026_3180_3231,0.6297405673524128
2026_3180_3232,0.8894619544122824
2026_3180_3233,0.756184022252168
2026_3180_3234,0.10527226629093253
2026_3180_3235,0.10933631539272762
2026_3180_3236,0.582922877904609
2026_3180_3237,0.8676906656158792
2026_3180_3238,0.8933353030167348
2026_3180_3239,0.3943819974919749
2026_3180_3240,0.7747894758926632
2026_3180_3241,0.16622386469187678
2026_3180_3242,0.538099752563536
2026_3180_3243,0.6723745088541243
2026_3180_3244,0.7838648126717619
2026_3180_3245,0.7711706107724889
2026_3180_3246,0.08574247213193734
2026_3180_3247,0.7694204766776819
2026_3180_3248,0.8220215597131082
2026_3180_3249,0.5826850032606004
2026_3180_3250,0.6941978570420405
2026_3180_3251,0.6987691643108446
2026_3180_3252,0.8067095253019267
2026_3180_3253,0.9329274352033524
2026_3180_3254,0.5709568964243361
2026_3180_3255,0.6479655799674505
2026_3180_3256,0.30170218923446573
2026_3180_3257,0.07412666652556212
2026_3180_3258,0.48324165694829285
2026_3180_3259,0.8763733007884189
2026_3180_3260,0.8780872117806384
2026_3180_3261,0.06072837570458842
2026_3180_3262,0.9295014650022455
2026_3180_3263,0.6156015807861699
2026_3180_3264,0.8861125558238667
2026_3180_3265,0.886060770389092
2026_3180_3266,0.5478187430324739
2026_3180_3267,0.5100009326925914
2026_3180_3268,0.0807444966420148
2026_3180_3269,0.3275656523271892
2026_3180_3270,0.20779473347995073
2026_3180_3271,0.8574515974883447
2026_3180_3272,0.8811479521853739
2026_3180_3273,0.7812159085493483
2026_3180_3274,0.5131336980055261
2026_3180_3275,0.19874534185921483
2026_3180_3276,0.0715406009863955
2026_3180_3277,0.07906481922556521
2026_3180_3278,0.07650433914866518
2026_3180_3279,0.0993764615759574
2026_3180_3280,0.38044256045035885
2026_3180_3281,0.7667076031243856
2026_3180_3282,0.9143397187508224
2026_3180_3283,0.4765955549598222
2026_3180_3284,0.7280230746507661
2026_3180_3285,0.9148900146780938
2026_3180_3286,0.3320536250193675
2026_3180_3287,0.7941334868555494
2026_3180_3288,0.9354730762532049
2026_3180_3290,0.9329003001133916
2026_3180_3291,0.7964487848106516
2026_3180_3292,0.6913326760104178
2026_3180_3293,0.18992929810050999
2026_3180_3294,0.5760667448944796
2026_3180_3295,0.11105596996295782
2026_3180_3296,0.9116310034838138
2026_3180_3297,0.7851996850595742
2026_3180_3298,0.3669479975169126
2026_3180_3299,0.880214211112653
2026_3180_3300,0.9214709009296564
2026_3180_3301,0.1255117646828777
2026_3180_3303,0.9367030798405118
2026_3180_3304,0.18639216730929248
2026_3180_3305,0.8919630405638033
2026_3180_3306,0.9004978344181345
2026_3180_3307,0.520432682170059
2026_3180_3308,0.921690520980035
2026_3180_3309,0.9330416427804312
2026_3180_3310,0.9361181520984461
2026_3180_3311,0.7138218513548742
2026_3180_3312,0.6206299276608834
2026_3180_3313,0.7971536841794724
2026_3180_3314,0.0802906663811106
2026_3180_3315,0.9219187160623215
2026_3180_3316,0.8878087205724838
2026_3180_3317,0.5775569550161649
2026_3180_3318,0.8935840299620089
2026_3180_3319,0.8821447176173416
2026_3180_3320,0.5279534559912927
2026_3180_3321,0.9102830538240901
2026_3180_3322,0.7480537972070808
2026_3180_3323,0.09446929210873826
2026_3180_3324,0.9150606649347932
2026_3180_3325,0.7409970742780259
2026_3180_3326,0.08632020002795723
2026_3180_3328,0.0901492496070135
2026_3180_3329,0.09363145289423994
2026_3180_3330,0.7881074837445508
2026_3180_3331,0.7725678479191675
2026_3180_3332,0.13633190366190767
2026_3180_3333,0.5238996320284025
2026_3180_3334,0.8667537714020487
2026_3180_3335,0.6429673545753138
2026_3180_3336,0.8216553254352965
2026_3180_3337,0.5727066577475719
2026_3180_3338,0.9166897863353011
2026_3180_3339,0.705696973129623
2026_3180_3340,0.9293591690815182
2026_3180_3341,0.9343389161801932
2026_3180_3342,0.9389694439284721
2026_3180_3343,0.12688018567875542
2026_3180_3344,0.8556588913486569
2026_3180_3345,0.7248270049487087
2026_3180_3346,0.1345390817405292
2026_3180_3347,0.6210994222772452
2026_3180_3348,0.13668531784863835
2026_3180_3349,0.33834867739470037
2026_3180_3350,0.13968360201347166
2026_3180_3351,0.9009885977278088
2026_3180_3352,0.726050617921046
2026_3180_3353,0.9106775464061391
2026_3180_3354,0.937829962521557
2026_3180_3355,0.11324251418651929
2026_3180_3356,0.871546564565695
2026_3180_3357,0.8653479434165392
2026_3180_3358,0.8204930736133192
2026_3180_3359,0.6578435084698346
2026_3180_3360,0.9088549022427481
2026_3180_3361,0.30663784811764044
2026_3180_3362,0.781963246625387
2026_3180_3363,0.9334922654704533
2026_3180_3364,0.48068680707766626
2026_3180_3365,0.4170543571465286
2026_3180_3367,0.9174472486460157
2026_3180_3368,0.9279868318420104
2026_3180_3369,0.8061727841748976
2026_3180_3370,0.9326883080116273
2026_3180_3371,0.5702408789023615
2026_3180_3372,0.4311656417414955
2026_3180_3373,0.77885058901621
2026_3180_3374,0.9223449752504363
2026_3180_3375,0.7662076622683511
2026_3180_3376,0.06102071185340698
2026_3180_3377,0.4397925154295592
2026_3180_3378,0.5356935533429892
2026_3180_3379,0.7578459328898781
2026_3180_3380,0.7163911061750673
2026_3180_3381,0.7458554589057533
2026_3180_3382,0.7521661509595489
2026_3180_3384,0.9296957728272218
2026_3180_3385,0.6592519926723475
2026_3180_3386,0.5595274104773585
2026_3180_3387,0.877491796103118
2026_3180_3388,0.7678577260969434
2026_3180_3389,0.933859716751303
2026_3180_3390,0.3983766641259775
2026_3180_3391,0.6733226303951316
2026_3180_3392,0.7885405256348648
2026_3180_3393,0.13453720913678732
2026_3180_3394,0.9271673402485655
2026_3180_3395,0.07100469194182399
2026_3180_3396,0.8085685133247121
2026_3180_3397,0.21906838809838805
2026_3180_3398,0.9292124540950948
2026_3180_3399,0.8027428307097901
2026_3180_3400,0.06106408466772797
2026_3180_3401,0.804597070296347
2026_3180_3402,0.8854054866692955
2026_3180_3403,0.09653731274965324
2026_3180_3404,0.8585087969261055
2026_3180_3405,0.7202454746908951
2026_3180_3406,0.7920479562443596
2026_3180_3407,0.40876675534801576
2026_3180_3408,0.804995189394463
